"165","tissueSite",\N,"0","tissueSite","1",\N,"1692","61"
"166","status",\N,"0","status","3",\N,"1689","62"
"167","isFocal",\N,"0","isFocal","2",\N,"1688","62"
"168","Extraprostatic Extension Tissue Sites",\N,"0","Extraprostatic Extension Tissue Sites","1",\N,"1687","62"
"169","Radical Prostatectomy Margin",\N,"0","Radical Prostatectomy Margin","2",\N,"1679","63"
"170","Extraprostatic Extension",\N,"0","Extraprostatic Extension","1",\N,"1678","63"
"171","totalLinearCarcinomaInMillimeter",\N,"0","totalLinearCarcinomaInMillimeter","1",\N,"1658","64"
"172","coreLengthInMillimeter",\N,"0","coreLengthInMillimeter","2",\N,"1657","64"
"173","otherQuantitiation",\N,"0","otherQuantitiation","3",\N,"1656","64"
"174","numberOfPositiveCores",\N,"0","numberOfPositiveCores","4",\N,"1655","64"
"175","totalNumberOfCores",\N,"0","totalNumberOfCores","5",\N,"1654","64"
"176","specimenWeight(g)",\N,"0","specimenWeight(g)","1",\N,"1796","65"
"177","specimenWeight(g)",\N,"0","specimenWeight(g)","1",\N,"1630","66"
"178","isTumorIncidentalHistologicFindingAbove5Percent",\N,"0","isTumorIncidentalHistologicFindingAbove5Percent","2",\N,"1629","66"
"179","numberOfPositiveChips",\N,"0","numberOfPositiveChips","3",\N,"1628","66"
"180","totalNumberOfChips",\N,"0","totalNumberOfChips","4",\N,"1627","66"
"182","otherOtherOrgansResected",\N,"0","otherOtherOrgansResected","2",\N,"1703","67"
"184","closestDistanceToTumor",\N,"0","closestDistanceToTumor","2",\N,"1624","69"
"185","marginLocation",\N,"0","marginLocation","1",\N,"1623","69"
"186","Carcinoma In Situ Status",\N,"0","Carcinoma In Situ Status","3",\N,"1622","69"
"188","otherMarginLocation",\N,"0","otherMarginLocation","2",\N,"1564","70"
"190","Uninvolved Margin",\N,"0","Uninvolved Margin","3",\N,"1618","71"
"191","Involved  Margin",\N,"0","Involved  Margin","2",\N,"1617","71"
"192","Other Resected Organs",\N,"0","Other Resected Organs","1",\N,"1708","72"
"193","Pancrease Margin",\N,"0","Pancrease Margin","2",\N,"1707","72"
"196","closestDistanceToTumor",\N,"0","closestDistanceToTumor","1",\N,"1535","76"
"199","otherLocation",\N,"0","otherLocation","3",\N,"1530","77"
"200","Uninvolved Margin",\N,"0","Uninvolved Margin","4",\N,"1529","77"
"201","otherTumorExtensions",\N,"0","otherTumorExtensions","2",\N,"1523","78"
"203","Direct Extension of Tumor",\N,"0","Direct Extension of Tumor","1",\N,"1521","78"
"204","Lung Resection Margin",\N,"0","Lung Resection Margin","4",\N,"1520","78"
"205","percentOfSarcomatoidElement",\N,"0","percentOfSarcomatoidElement","1",\N,"1538","79"
"208","otherLocation",\N,"0","otherLocation","2",\N,"1572","82"
"210","Margin Location",\N,"0","Margin Location","2",\N,"1568","83"
"213","Macroscopic Extent of Tumor",\N,"0","Macroscopic Extent of Tumor","2",\N,"1800","84"
"214","KidneyNephrectomyMargin",\N,"0","KidneyNephrectomyMargin","4",\N,"1799","84"
"215","closestDistanceToTumor",\N,"0","closestDistanceToTumor","1",\N,"1558","85"
"217","marginLocation",\N,"0","marginLocation","2",\N,"1752","86"
"218","Uninvolved Margin",\N,"0","Uninvolved Margin","3",\N,"1751","86"
"219","site",\N,"0","site","1",\N,"1607","87"
"221","marginLocation",\N,"0","marginLocation","2",\N,"1603","88"
"222","Uninvolved Margin",\N,"0","Uninvolved Margin","3",\N,"1602","88"
"226","depthOfInvasion(mm)",\N,"0","depthOfInvasion(mm)","5",\N,"1739","89"
"227","depthOfInvasionCannotBeDetermined",\N,"0","depthOfInvasionCannotBeDetermined","4",\N,"1740","89"
"232","Lateral Margin",\N,"0","Lateral Margin","12",\N,"1745","89"
"233","Satellite Nodule",\N,"0","Satellite Nodule","10",\N,"1746","89"
"234","Deep Margin",\N,"0","Deep Margin","11",\N,"1747","89"
"235","marginLocation",\N,"0","marginLocation","1",\N,"1783","90"
"237","Margin Location",\N,"0","Margin Location","2",\N,"1779","91"
"238","CNS Margin",\N,"0","CNS Margin","1",\N,"1776","92"
"243","totalNottinghamScore",\N,"0","totalNottinghamScore","4",\N,"1711","93"
"245","otherExtentOfInvolvement",\N,"0","otherExtentOfInvolvement","2",\N,"1661","94"
"246","closestDistanceToTumor",\N,"0","closestDistanceToTumor","1",\N,"1675","95"
"248","marginLocation",\N,"0","marginLocation","2",\N,"1671","96"
"249","Involved Margin",\N,"0","Involved Margin","4",\N,"1670","96"
"250","Uninvolved Margin",\N,"0","Uninvolved Margin","3",\N,"1669","96"
"253","mitoticCountIfOtherGradingSystemUsed",\N,"0","mitoticCountIfOtherGradingSystemUsed","2",\N,"1760","98"
"254","Nottingham Histologic Score",\N,"0","Nottingham Histologic Score","6",\N,"1759","98"
"255","Breast Margin",\N,"0","Breast Margin","7",\N,"1758","98"
"257","Microcalcification",\N,"0","Microcalcification","3",\N,"1756","98"
"259","otherTumorConfiguration",\N,"0","otherTumorConfiguration","2",\N,"1598","99"
"263","closestDistanceToTumor",\N,"0","closestDistanceToTumor","1",\N,"1772","100"
"265","marginLocation",\N,"0","marginLocation","2",\N,"1768","101"
"266","Uninvolved Margin",\N,"0","Uninvolved Margin","3",\N,"1767","101"
"267","distanceKnown",\N,"0","distanceKnown","1",\N,"1643","102"
"268","lengthInCentimeters",\N,"0","lengthInCentimeters","2",\N,"1642","102"
"270","Uninvolved Margin",\N,"0","Uninvolved Margin","2",\N,"1786","103"
"272","numberOfPieces",\N,"0","numberOfPieces","2",\N,"1543","104"
"273","Lateral Margin",\N,"0","Lateral Margin","4",\N,"1793","105"
"274","Distance of Tumor",\N,"0","Distance of Tumor","2",\N,"1792","105"
"275","Deep Margin",\N,"0","Deep Margin","3",\N,"1791","105"
"276","Specimen Integrity",\N,"0","Specimen Integrity","1",\N,"1790","105"
"278","stalkLength(cm)",\N,"0","stalkLength(cm)","2",\N,"1646","106"
"279","closestDistanceToTumor",\N,"0","closestDistanceToTumor","1",\N,"1614","107"
"281","Uninvolved Margin",\N,"0","Uninvolved Margin","2",\N,"1650","108"
"283","Uninvolved Margin",\N,"0","Uninvolved Margin","2",\N,"1610","109"
"287","Polyp Configuration",\N,"0","Polyp Configuration","3",\N,"1636","110"
"289","Lateral or Mucosal Margin",\N,"0","Lateral or Mucosal Margin","7",\N,"1634","110"
"290","Deep Margin",\N,"0","Deep Margin","6",\N,"1633","110"
"291","closestDistanceToTumor",\N,"0","closestDistanceToTumor","2",\N,"1700","111"
"292","marginLocation",\N,"0","marginLocation","1",\N,"1699","111"
"294","Uninvolved Margin",\N,"0","Uninvolved Margin","2",\N,"1725","112"
"296","Uninvolved Margin",\N,"0","Uninvolved Margin","2",\N,"1729","113"
"298","Uninvolved Margin",\N,"0","Uninvolved Margin","2",\N,"1695","114"
"300","Uninvolved Margin",\N,"0","Uninvolved Margin","2",\N,"1733","115"
"301","specimenLength(cm)",\N,"0","specimenLength(cm)","1",\N,"1722","116"
"303","Proximal Margin",\N,"0","Proximal Margin","6",\N,"1720","116"
"304","Distal Margin",\N,"0","Distal Margin","5",\N,"1719","116"
"305","Mesentric Margin",\N,"0","Mesentric Margin","4",\N,"1718","116"
"306","Radial Margin",\N,"0","Radial Margin","3",\N,"1717","116"
"307","pathologicFinding",\N,"0",\N,"1",\N,"1457","41"
"308","type",\N,"0",\N,"1",\N,"1450","39"
"309","comment",\N,"0",\N,"5",\N,"1444","42"
"310","specimenProcedure",\N,"0",\N,"1",\N,"1446","42"
"311","site",\N,"0",\N,"1",\N,"1512","55"
"312","side",\N,"0",\N,"1",\N,"1515","54"
"313","metastasisStage",\N,"0",\N,"1",\N,"1500","51"
"314","tissueSite",\N,"0",\N,"1",\N,"1504","50"
"315","mattedNodes",\N,"0",\N,"6",\N,"1491","49"
"316","lymphNodeStage",\N,"0",\N,"1",\N,"1496","49"
"317","primaryTumorStage",\N,"0",\N,"1",\N,"1507","52"
"318","perineuralInvasion",\N,"0",\N,"3",\N,"1470","46"
"319","venousInvasion",\N,"0",\N,"2",\N,"1471","46"
"320","lymphaticInvasion",\N,"0",\N,"1",\N,"1472","46"
"321","gradingSystemName",\N,"0",\N,"1",\N,"1483","48"
"322","tertiaryPatternScore",\N,"0",\N,"3",\N,"1553","57"
"323","secondaryPatternScore",\N,"0",\N,"2",\N,"1554","57"
"324","primaryPatternScore",\N,"0",\N,"1",\N,"1555","57"
"325","seminalVesicleInvasion",\N,"0",\N,"3",\N,"1549","58"
"326","periprostaticFatInvasion",\N,"0",\N,"2",\N,"1548","58"
"327","marginStatus",\N,"0",\N,"1",\N,"1619","71"
"328","status",\N,"0",\N,"1",\N,"1439","68"
"329","marginLocation",\N,"0",\N,"1",\N,"1565","70"
"330","otherOrgansResected",\N,"0",\N,"1",\N,"1704","67"
"331","visceralPleuraInvasion",\N,"0",\N,"1",\N,"1561","74"
"332","marginLocation",\N,"0",\N,"2",\N,"1531","77"
"333","marginStatus",\N,"0",\N,"1",\N,"1532","77"
"334","extensionOfTumor",\N,"0",\N,"1",\N,"1526","75"
"335","arterialInvasion",\N,"0",\N,"3",\N,"1522","78"
"336","marginStatus",\N,"0",\N,"1",\N,"1569","83"
"337","location",\N,"0",\N,"1",\N,"1573","82"
"338","extentOfTumor",\N,"0",\N,"1",\N,"1576","81"
"339","adrenalGlandStage",\N,"0",\N,"3",\N,"1801","84"
"340","focality",\N,"0",\N,"1",\N,"1802","84"
"341","cannotBeDetermined",\N,"0",\N,"4",\N,"1830","117"
"342","additionalDimensionTwo(cm)",\N,"0",\N,"3",\N,"1831","117"
"343","additionalDimensionOne(cm)",\N,"0",\N,"2",\N,"1832","117"
"344","greatestDimension(cm)",\N,"0",\N,"1",\N,"1833","117"
"345","marginStatus",\N,"0",\N,"1",\N,"1780","91"
"346","SpecimenSize",\N,"0",\N,"2",\N,"1827","92"
"347","marginStatus",\N,"0",\N,"1",\N,"1753","86"
"348","marginStatus",\N,"0",\N,"1",\N,"1604","88"
"349","satelliteNoduleStatus",\N,"0",\N,"9",\N,"1744","89"
"350","mitoticIndex",\N,"0",\N,"8",\N,"1743","89"
"351","tumorRegression",\N,"0",\N,"7",\N,"1742","89"
"352","tumorInfiltratingLymphocytes",\N,"0",\N,"6",\N,"1741","89"
"353","ulceration",\N,"0",\N,"3",\N,"1738","89"
"354","pigmentation",\N,"0",\N,"2",\N,"1737","89"
"355","macroscopicTumor",\N,"0",\N,"1",\N,"1736","89"
"356","marginStatus",\N,"0",\N,"1",\N,"1672","96"
"357","extentOfInvolvement",\N,"0",\N,"1",\N,"1662","94"
"358","mitoticCountScore",\N,"0",\N,"3",\N,"1712","93"
"359","nuclearPleomorphismScore",\N,"0",\N,"2",\N,"1713","93"
"360","tubuleFormationScore",\N,"0",\N,"1",\N,"1714","93"
"361","value",\N,"0",\N,"1",\N,"1764","97"
"362","SizeOfSpecimen",\N,"0",\N,"5",\N,"1834","98"
"363","SizeOfInvasiveCarcinoma",\N,"0",\N,"4",\N,"1835","98"
"364","lymphNodeSampling",\N,"0",\N,"1",\N,"1761","98"
"365","PolypSize",\N,"0",\N,"5",\N,"1840","99"
"366","intratumoralPeritumoralLymphocyticResponse",\N,"0",\N,"4",\N,"1596","99"
"367","tumorBorderConfiguration",\N,"0",\N,"3",\N,"1597","99"
"368","tumorConfiguration",\N,"0",\N,"1",\N,"1599","99"
"369","marginStatus",\N,"0",\N,"1",\N,"1769","101"
"370","marginStatus",\N,"0",\N,"1",\N,"1787","103"
"371","type",\N,"0",\N,"1",\N,"1544","104"
"372","marginStatus",\N,"0",\N,"1",\N,"1651","108"
"373","marginStatus",\N,"0",\N,"1",\N,"1611","109"
"374","configuration",\N,"0",\N,"1",\N,"1647","106"
"375","DistanceOfInvasiveCarcinoma",\N,"0",\N,"5",\N,"1843","110"
"376","DistanceOfAdenoma",\N,"0",\N,"4",\N,"1844","110"
"377","typeOfPolypInWhichInvasiveCarcinomaArose",\N,"0",\N,"2",\N,"1638","110"
"378","extentOfInvasion",\N,"0",\N,"1",\N,"1639","110"
"379","marginStatus",\N,"0",\N,"1",\N,"1726","112"
"380","marginStatus",\N,"0",\N,"1",\N,"1730","113"
"381","marginStatus",\N,"0",\N,"1",\N,"1696","114"
"382","marginStatus",\N,"0",\N,"1",\N,"1734","115"
"383","intactnessOfMesorectum",\N,"0",\N,"2",\N,"1721","116"
"384","adequacyOfSpecimen",\N,"0",\N,"3",\N,"1581","45"
"385","biopsyOrAspirateSite",\N,"0",\N,"1",\N,"1583","45"
