"460","Connective, Subcutaneous and other Soft tissues, NOS"
"461","Connective, Subcutaneous and other Soft tissues of upper limb and shoulder"
"462","Connective, Subcutaneous and other Soft tissues of thorax"
"463","Meninges, NOS"
"464","Peripheral nerves and Autonomic nervous system of upper limb and shoulder"
"465","PENIS"
"466","PROSTATE GLAND"
"467","TESTIS"
"468","OTHER AND UNSPECIFIED MALE GENITAL ORGANS"
"469","Skin of scalp and neck"
"470","Skin of trunk"
"471","Skin of lip, NOS"
"472","Eyelid"
"473","External ear"
"474","Skin of lower limb and hip"
"475","Overlapping lesion of skin"
"476","Skin of upper limb and shoulder"
"477","Skin, NOS"
"478","Skin of other and unspecified parts of face"
"479","STOMACH"
"480","ANUS AND ANAL CANAL"
"481","SMALL INTESTINE"
"482","OTHER AND ILL-DEFINED DIGESTIVE ORGANS"
"483","PANCREAS"
"484","RECTOSIGMOID JUNCTION"
"485","LIVER AND INTRAHEPATIC BILE DUCTS"
"486","OTHER AND UNSPECIFIED PARTS OF BILIARY TRACT"
"487","GALLBLADDER"
"488","MENINGES"
"489","THYROID AND OTHER ENDOCRINE GLANDS"
"490","BONES, JOINTS AND ARTICULAR CARTILAGE"
"491","RESPIRATORY SYSTEM AND INTRATHORACIC ORGANS"
"492","RETROPERITONEUM AND PERITONEUM"
"493","HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS"
"494","OTHER AND ILL-DEFINED SITES"
"495","FEMALE GENITAL ORGANS"
"496","PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM"
"497","UNKNOWN PRIMARY SITE"
"498","MALE GENITAL ORGANS"
"499","SKIN"
"500","DIGESTIVE ORGANS"
"501","CONNECTIVE, SUBCUTANEOUS AND OTHER SOFT TISSUES"
"502","BREAST"
"503","LIP, ORAL CAVITY AND PHARYNX"
"504","LYMPH NODES"
"505","URINARY TRACT"
"506","BRAIN"
"507","SPINAL CORD, CRANIAL NERVES, AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM"
"508","EYE, BRAIN AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM"
"509","Not Specified"
"510","RECTUM"
"511","ESOPHAGUS"
"512","COLON"
"513","Autonomic nervous system, NOS"
"514","Overlapping lesion of peripheral nerves and autonomic nervous system"
"515","Peripheral nerves and Autonomic nervous system of thorax"
"516","Peripheral nerves and Autonomic nervous system of trunk, NOS"
"517","Peripheral nerves and Autonomic nervous system of lower limb and hip"
"518","Peripheral nerves and Autonomic nervous system of head, face, and neck"
"519","Peripheral nerves and Autonomic nervous system of abdomen"
"520","Peripheral nerves and Autonomic nervous system of pelvis"
"521","CORPUS UTERI"
"522","VULVA"
"523","OVARY"
"524","UTERUS, NOS"
"525","CERVIX UTERI"
"526","OTHER AND UNSPECIFIED FEMALE GENITAL ORGANS"
"527","VAGINA"
"528","PLACENTA"
"529","Overlapping lesion of ill-defined sites"
"530","Other ill-defined sites"
"531","Lower limb, NOS"
"532","Head, face or neck, NOS"
"533","Abdomen, NOS"
"534","Upper limb, NOS"
"535","Pelvis, NOS"
"536","Thorax, NOS"
"537","Spleen"
"538","Bone marrow"
"539","Blood"
"540","Reticuloendothelial system, NOS"
"541","Hematopoietic system, NOS"
"542","Specified parts of peritoneum"
"543","Retroperitoneum"
"544","Peritoneum, NOS"
"545","Overlapping lesion of retroperitoneum and peritoneum"
"546","TRACHEA"
"547","ACCESSORY SINUSES"
"548","LARYNX"
"549","NASAL CAVITY AND MIDDLE EAR"
"550","HEART, MEDIASTINUM, AND PLEURA"
"551","BRONCHUS AND LUNG"
"552","THYMUS"
"553","OTHER AND ILL-DEFINED SITES WITHIN RESPIRATORY SYSTEM AND INTRATHORACIC ORGANS"
"554","BONES, JOINTS AND ARTICULAR CARTILAGE OF LIMBS"
"555","BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES"
"556","OTHER ENDOCRINE GLANDS AND RELATED STRUCTURES"
"557","ADRENAL GLAND"
"558","THYROID GLAND"
"559","Cerebral meninges"
"560","Spinal meninges"
"561","Biliary tract, NOS"
"562","Overlapping lesion of biliary tract"
"563","Extrahepatic bile duct"
"564","Intrahepatic bile duct"
"565","Liver"
"566","Rectosigmoid junction"
"567","Pancreatic duct"
"568","Tail of pancreas"
"569","Pancreas, NOS"
"570","Other specified parts of pancreas"
"571","Islets of Langerhans"
"572","Overlapping lesion of pancreas"
"573","Body of pancreas"
"574","Head of pancreas"
"575","Gastrointestinal tract, NOS"
"576","Overlapping lesion of digestive system"
"577","Intestinal tract, NOS"
"578","Small intestine, NOS"
"579","Duodenum"
"580","Meckel's diverticulum"
"581","Jejunum"
"582","Overlapping lesion of small intestine"
"583","Ileum"
"584","Anus, NOS"
"585","Anal canal"
"586","Cloacogenic zone"
"587","Overlapping lesion of rectum, anus and anal canal"
"588","Stomach, NOS"
"589","Greater curvature of stomach, NOS"
"590","Fundus of stomach"
"591","Pylorus"
"592","Cardia, NOS"
"593","Overlapping lesion of stomach"
"594","Lesser curvature of stomach, NOS"
"595","Gastric antrum"
"596","Body of stomach"
"597","Scrotum, NOS"
"598","Male genital organs, NOS"
"599","Overlapping lesion of male genital organs"
"600","Epididymis"
"601","Spermatic cord"
"602","Other specified parts of male genital organs"
"603","Testis, NOS"
"604","Undescended testis"
"605","Descended testis"
"606","Prostate gland"
"607","Body of penis"
"608","Penis, NOS"
"609","Prepuce"
"610","Glans penis"
"611","Overlapping lesion of penis"
"612","Corpus uteri"
"613","Overlapping lesion of corpus uteri"
"614","Myometrium"
"615","Endometrium"
"616","Fundus uteri"
"617","Isthmus uteri"
"618","Labium majus"
"619","Overlapping lesion of vulva"
"620","Labium minus"
"621","Clitoris"
"622","Vulva, NOS"
"623","Ovary"
"624","Uterus, NOS"
"625","Exocervix"
"626","Endocervix"
"627","Cervix uteri"
"628","Overlapping lesion of cervix uteri"
"629","Overlapping lesion of female genital organs"
"630","Fallopian tube"
"631","Broad ligament"
"632","Parametrium"
"633","Round ligament"
"634","Uterine adnexa"
"635","Female genital tract, NOS"
"636","Other specified parts of female genital organs"
"637","Vagina, NOS"
"638","Placenta"
"639","Trachea"
"640","Maxillary sinus"
"641","Accessory sinus, NOS"
"642","Overlapping lesion of accessory sinuses"
"643","Frontal sinus"
"644","Ethmoid sinus"
"645","Sphenoid sinus"
"646","Overlapping lesion of larynx"
"647","Subglottis"
"648","Larynx, NOS"
"649","Glottis"
"650","Supraglottis"
"651","Laryngeal cartilage"
"652","Middle ear"
"653","Nasal cavity"
"654","Pleura, NOS"
"655","Anterior mediastinum"
"656","Heart"
"657","Posterior mediastinum"
"658","Overlapping lesion of heart, mediastinum and pleura"
"659","Mediastinum, NOS"
"660","Lower lobe, lung"
"661","Main bronchus"
"662","Middle lobe, lung"
"663","Upper lobe, lung"
"664","Lung, NOS"
"665","Overlapping lesion of lung"
"666","Thymus"
"667","Overlapping lesion of respiratory system and intrathoracic organs"
"668","Ill-defined sites within respiratory system"
"669","Upper respiratory tract, NOS"
"670","Long bones of upper limb, scapula and associated joints"
"671","Short bones of upper limb and associated joints"
"672","Bone of limb, NOS"
"673","Short bones of lower limb and associated joints"
"674","Long bones of lower limb and associated joints"
"675","Overlapping lesion of bones, joints and articular cartilage of limbs"
"676","Bones of skull and face and associated joints"
"677","Pelvic bones, Sacrum, Coccyx and associated joints"
"678","Mandible"
"679","Rib, Sternum, Clavicle and associated joints"
"680","Overlapping lesion of bones, joints and articular cartilage"
"681","Bone, NOS"
"682","Vertebral column"
"683","Aortic body and other paraganglia"
"684","Pineal gland"
"685","Pituitary gland"
"686","Endocrine gland, NOS"
"687","Parathyroid gland"
"688","Craniopharyngeal duct"
"689","Overlapping lesion of endocrine glands and related structures"
"690","Carotid body"
"691","Medulla of adrenal gland"
"692","Adrenal gland, NOS"
"693","Cortex of adrenal gland"
"694","Thyroid gland"
"695","Waldeyer's ring"
"696","Laryngopharynx"
"697","Pharynx, NOS"
"698","Overlapping lesion of lip, oral cavity and pharynx"
"699","Tonsil, NOS"
"700","Tonsillar pillar"
"701","Overlapping lesion of tonsil"
"702","Tonsillar fossa"
"703","Pyriform sinus"
"704","Gum, NOS"
"705","Upper gum"
"706","Lower gum"
"707","Dorsal surface of tongue, NOS"
"708","Ventral surface of tongue, NOS"
"709","Overlapping lesion of tongue"
"710","Tongue, NOS"
"711","Border of tongue"
"712","Lingual tonsil"
"713","Anterior 2/3 of tongue, NOS"
"714","Palate, NOS"
"715","Overlapping lesion of palate"
"716","Soft palate, NOS"
"717","Uvula"
"718","Hard palate"
"719","Submandibular gland"
"720","Overlapping lesion of major salivary glands"
"721","Major salivary gland, NOS"
"722","Sublingual gland"
"723","Overlapping lesion of hypopharynx"
"724","Posterior wall of hypopharynx"
"725","Hypopharynx, NOS"
"726","Postcricoid region"
"727","Hypopharyngeal aspect of aryepiglottic fold"
"728","Overlapping lesion of oropharynx"
"729","Branchial cleft"
"730","Posterior wall of oropharynx"
"731","Anterior surface of epiglottis"
"732","Oropharynx, NOS"
"733","Vallecula"
"734","Lateral wall of oropharynx"
"735","Lip, NOS"
"736","Mucosa of upper lip"
"737","Mucosa of lower lip"
"738","Commissure of lip"
"739","External upper lip"
"740","Mucosa of lip, NOS"
"741","Overlapping lesion of lip"
"742","External lip, NOS"
"743","External lower lip"
"744","Parotid gland"
"745","Base of tongue, NOS"
"746","Lateral floor of mouth"
"747","Anterior floor of mouth"
"748","Overlapping lesion of floor of mouth"
"749","Floor of mouth, NOS"
"750","Posterior wall of nasopharynx"
"751","Superior wall of nasopharynx"
"752","Nasopharynx, NOS"
"753","Metastatic"
"754","Malignant"
"755","Not Specified"
"756","Pre-Malignant"
"757","Non-Malignant, Diseased"
"758","Non-Malignant"
"759","Malignant, Pre-Invasive"
"760","Malignant, Invasive"
"761","Whole Genome Amplified DNA"
"762","Total Nucleic Acid"
"763","RNA, cytoplasmic"
"764","DNA"
"765","RNA"
"766","cDNA"
"767","protein"
"768","Not Specified"
"769","RNA, nuclear"
"770","RNA, poly-A enriched"
"771","Metastatic"
"772","Malignant"
"773","Not Specified"
"774","Pre-Malignant"
"775","Non-Malignant, Diseased"
"776","Non-Malignant"
"777","Malignant, Pre-Invasive"
"778","Malignant, Invasive"
"779","Slide"
"780","Cryopreserved Cells"
"781","Not Specified"
"782","Frozen Cell Block"
"783","Fixed Cell Block"
"784","Frozen Cell Pellet"
"785","Metastatic"
"786","Malignant"
"787","Not Specified"
"788","Pre-Malignant"
"789","Non-Malignant, Diseased"
"790","Non-Malignant"
"791","Malignant, Pre-Invasive"
"792","Malignant, Invasive"
"793","Not Specified"
"794","Frozen Tissue"
"795","Microdissected"
"796","Fresh Tissue"
"797","Frozen Tissue Slide"
"798","Fixed Tissue Slide"
"799","Frozen Tissue Block"
"800","Fixed Tissue Block"
"801","Fixed Tissue"
"802","Metastatic"
"803","Malignant"
"804","Not Specified"
"805","Pre-Malignant"
"806","Non-Malignant, Diseased"
"807","Non-Malignant"
"808","Malignant, Pre-Invasive"
"809","Malignant, Invasive"
"810","Sputum"
"811","Feces"
"812","Sweat"
"813","Synovial Fluid"
"814","Bile"
"815","Cerebrospinal Fluid"
"816","Amniotic Fluid"
"817","Serum"
"818","Whole Bone Marrow"
"819","Saliva"
"820","Plasma"
"821","Body Cavity Fluid"
"822","Milk"
"823","Pericardial Fluid"
"824","Lavage"
"825","Whole Blood"
"826","Vitreous Fluid"
"827","Gastric Fluid"
"828","Not Specified"
"829","Bone Marrow Plasma"
"830","Urine"
"831","Lymphosarcoma cell leukemia"
"832","Eosinophilic leukemia"
"833","Malignant lymphoma, follicular, NOS"
"834","Malignant lymphoma, small cleaved cell, follicular"
"835","Malignant lymphoma, lymphocytic, well differentiated, nodular"
"836","Malignant lymphoma, mixed small cleaved and large cell, follicular"
"837","Granular cell tumor, malignant"
"838","Alveolar soft part sarcoma"
"839","Granular cell tumor, NOS"
"840","Lymphoid leukemia, NOS"
"841","Chronic lymphocytic leukemia"
"842","Adult T-cell leukemia/lymphoma"
"843","Prolymphocytic leukemia"
"844","Burkitt's cell leukemia"
"845","Acute lymphoblastic leukemia, NOS"
"846","Refractory anemia with excess of blasts with transformation"
"847","Refractory anemia without sideroblasts"
"848","Refractory anemia with excess of blasts"
"849","Refractory anemia with sideroblasts"
"850","Refractory anemia, NOS"
"851","Myelodysplastic syndrome, NOS"
"852","Mastocytoma, NOS"
"853","Malignant mastocytosis"
"854","Mast cell sarcoma"
"855","Myxosarcoma"
"856","Angiomyxoma"
"857","Myxoma, NOS"
"858","Pinealoma"
"859","Craniopharyngioma"
"860","Melanotic neuroectodermal tumor"
"861","Chordoma"
"862","Pineocytoma"
"863","Pineoblastoma"
"864","Peripheral neuroectodermal tumor"
"865","Chronic erythremia"
"866","Erythroleukemia"
"867","Gynandroblastoma"
"868","Sex cord tumor with annular tubules"
"869","Androblastoma, benign"
"870","Adrenal rest tumor"
"871","Luteoma, NOS"
"872","Lipid cell tumor of ovary"
"873","Sertoli-Leydig cell tumor"
"874","Sertoli cell tumor with lipid storage"
"875","Sertoli cell tumor, NOS"
"876","Leydig cell tumor, malignant"
"877","Granulosa cell tumor, NOS"
"878","Hilus cell tumor"
"879","Granulosa cell tumor, malignant"
"880","Androblastoma, NOS"
"881","Androblastoma, malignant"
"882","Leydig cell tumor, NOS"
"883","Thecoma, luteinized"
"884","Sertoli cell carcinoma"
"885","Sclerosing stromal tumor"
"886","Leydig cell tumor, benign"
"887","Thecoma, malignant"
"888","Sex cord-stromal tumor"
"889","Thecoma, NOS"
"890","Juvenile granulosa cell tumor"
"891","Granulosa cell-theca cell tumor"
"892","Fibrous mesothelioma, malignant"
"893","Mesothelioma, biphasic, benign"
"894","Epithelioid mesothelioma, malignant"
"895","Adenomatoid tumor, NOS"
"896","Mesothelioma, malignant"
"897","Adenosquamous carcinoma"
"898","Thymoma, malignant"
"899","Adenocarcinoma with apocrine metaplasia"
"900","Epithelial-myoepithelial carcinoma"
"901","Adenocarcinoma with squamous metaplasia"
"902","Malignant lymphoma, small lymphocytic, NOS"
"903","Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"904","Malignant lymphoma, mixed small and large cell, diffuse"
"905","Malignant lymphoma, lymphoblastic"
"906","Malignant lymphoma, large cell, diffuse, NOS"
"907","Burkitt's lymphoma, NOS"
"908","Malignant lymphoma, lymphoplasmacytic"
"909","Malignant lymphoma, immunoblastic, NOS"
"910","Giant cell tumor of bone, malignant"
"911","Malignant giant cell tumor of soft parts"
"912","Giant cell tumor of soft parts, NOS"
"913","Giant cell tumor of bone, NOS"
"914","Myelolipoma"
"915","Spindle cell lipoma"
"916","Angiomyolipoma"
"917","Intramuscular lipoma"
"918","Pleomorphic lipoma"
"919","Fibrolipoma"
"920","Angiolipoma, NOS"
"921","Lipoblastomatosis"
"922","Lipoma, NOS"
"923","Liposarcoma, NOS"
"924","Dedifferentiated liposarcoma"
"925","Round cell liposarcoma"
"926","Fibromyxolipoma"
"927","Hibernoma"
"928","Mixed liposarcoma"
"929","Liposarcoma, well differentiated"
"930","Myxoid liposarcoma"
"931","Pleomorphic liposarcoma"
"932","Mucoepidermoid carcinoma"
"933","Mucoepidermoid tumor"
"934","Juvenile fibroadenoma"
"935","Serous adenofibroma"
"936","Adenofibroma, NOS"
"937","Pericanalicular fibroadenoma"
"938","Brenner tumor, NOS"
"939","Phyllodes tumor, NOS"
"940","Brenner tumor, borderline malignancy"
"941","Intracanalicular fibroadenoma"
"942","Mucinous adenofibroma"
"943","Brenner tumor, malignant"
"944","Phyllodes tumor, benign"
"945","Fibroadenoma, NOS"
"946","Giant fibroadenoma"
"947","Phyllodes tumor, malignant"
"948","Serous surface papilloma"
"949","Mucinous adenoma"
"950","Papillary mucinous cystadenocarcinoma"
"951","Papillary cystadenoma, NOS"
"952","Serous cystadenocarcinoma, NOS"
"953","Mucin-producing adenocarcinoma"
"954","Papillary cystadenocarcinoma, NOS"
"955","Serous cystadenoma, NOS"
"956","Cystadenocarcinoma, NOS"
"957","Papillary cystadenoma, borderline malignancy"
"958","Papillary cystic tumor"
"959","Papillary serous cystadenoma, NOS"
"960","Mucinous adenocarcinoma"
"961","Metastatic signet ring cell carcinoma"
"962","Serous cystadenoma, borderline malignancy"
"963","Mucinous cystadenoma, NOS"
"964","Pseudomyxoma peritonei"
"965","Signet ring cell carcinoma"
"966","Mucinous cystadenocarcinoma, NOS"
"967","Papillary mucinous cystadenoma, borderline malignancy"
"968","Cystadenoma, NOS"
"969","Serous surface papillary carcinoma"
"970","Papillary mucinous cystadenoma, NOS"
"971","Papillary serous cystadenoma, borderline malignancy"
"972","Mucinous cystadenoma, borderline malignancy"
"973","Papillary serous cystadenocarcinoma"
"974","Synovioma, benign"
"975","Synovial sarcoma, spindle cell"
"976","Synovial sarcoma, biphasic"
"977","Synovial sarcoma, NOS"
"978","Clear cell sarcoma (except of Kidney M-8964/3)"
"979","Synovial sarcoma, epithelioid cell"
"980","Alpha heavy chain disease"
"981","Immunoproliferative disease, NOS"
"982","Immunoproliferative small intestinal disease"
"983","Angioimmunoblastic lymphadenopathy"
"984","T-gamma lymphoproliferative disease"
"985","Waldenstrom's macroglobulinemia"
"986","Monoclonal gammopathy"
