"174","numberOfPositiveCores","","0","numberOfPositiveCores","4","","1655","64"
"175","totalNumberOfCores","","0","totalNumberOfCores","5","","1654","64"
"176","specimenWeight(g)","","0","specimenWeight(g)","1","","1796","65"
"177","specimenWeight(g)","","0","specimenWeight(g)","1","","1630","66"
"178","isTumorIncidentalHistologicFindingAbove5Percent","","0","isTumorIncidentalHistologicFindingAbove5Percent","2","","1629","66"
"179","numberOfPositiveChips","","0","numberOfPositiveChips","3","","1628","66"
"180","totalNumberOfChips","","0","totalNumberOfChips","4","","1627","66"
"182","otherOtherOrgansResected","","0","otherOtherOrgansResected","2","","1703","67"
"184","closestDistanceToTumor","","0","closestDistanceToTumor","2","","1624","69"
"185","marginLocation","","0","marginLocation","1","","1623","69"
"186","Carcinoma In Situ Status","","0","Carcinoma In Situ Status","3","","1622","69"
"188","otherMarginLocation","","0","otherMarginLocation","2","","1564","70"
"190","Uninvolved Margin","","0","Uninvolved Margin","3","","1618","71"
"191","Involved  Margin","","0","Involved  Margin","2","","1617","71"
"192","Other Resected Organs","","0","Other Resected Organs","1","","1708","72"
"193","Pancrease Margin","","0","Pancrease Margin","2","","1707","72"
"196","closestDistanceToTumor","","0","closestDistanceToTumor","1","","1535","76"
"199","otherLocation","","0","otherLocation","3","","1530","77"
"200","Uninvolved Margin","","0","Uninvolved Margin","4","","1529","77"
"201","otherTumorExtensions","","0","otherTumorExtensions","2","","1523","78"
"203","Direct Extension of Tumor","","0","Direct Extension of Tumor","1","","1521","78"
"204","Lung Resection Margin","","0","Lung Resection Margin","4","","1520","78"
"205","percentOfSarcomatoidElement","","0","percentOfSarcomatoidElement","1","","1538","79"
"208","otherLocation","","0","otherLocation","2","","1572","82"
"210","Margin Location","","0","Margin Location","2","","1568","83"
"213","Macroscopic Extent of Tumor","","0","Macroscopic Extent of Tumor","2","","1800","84"
"214","KidneyNephrectomyMargin","","0","KidneyNephrectomyMargin","4","","1799","84"
"215","closestDistanceToTumor","","0","closestDistanceToTumor","1","","1558","85"
"217","marginLocation","","0","marginLocation","2","","1752","86"
"218","Uninvolved Margin","","0","Uninvolved Margin","3","","1751","86"
"219","site","","0","site","1","","1607","87"
"221","marginLocation","","0","marginLocation","2","","1603","88"
"222","Uninvolved Margin","","0","Uninvolved Margin","3","","1602","88"
"226","depthOfInvasion(mm)","","0","depthOfInvasion(mm)","5","","1739","89"
"227","depthOfInvasionCannotBeDetermined","","0","depthOfInvasionCannotBeDetermined","4","","1740","89"
"232","Lateral Margin","","0","Lateral Margin","12","","1745","89"
"233","Satellite Nodule","","0","Satellite Nodule","10","","1746","89"
"234","Deep Margin","","0","Deep Margin","11","","1747","89"
"235","marginLocation","","0","marginLocation","1","","1783","90"
"237","Margin Location","","0","Margin Location","2","","1779","91"
"238","CNS Margin","","0","CNS Margin","1","","1776","92"
"243","totalNottinghamScore","","0","totalNottinghamScore","4","","1711","93"
"245","otherExtentOfInvolvement","","0","otherExtentOfInvolvement","2","","1661","94"
"246","closestDistanceToTumor","","0","closestDistanceToTumor","1","","1675","95"
"248","marginLocation","","0","marginLocation","2","","1671","96"
"249","Involved Margin","","0","Involved Margin","4","","1670","96"
"250","Uninvolved Margin","","0","Uninvolved Margin","3","","1669","96"
"253","mitoticCountIfOtherGradingSystemUsed","","0","mitoticCountIfOtherGradingSystemUsed","2","","1760","98"
"254","Nottingham Histologic Score","","0","Nottingham Histologic Score","6","","1759","98"
"255","Breast Margin","","0","Breast Margin","7","","1758","98"
"257","Microcalcification","","0","Microcalcification","3","","1756","98"
"259","otherTumorConfiguration","","0","otherTumorConfiguration","2","","1598","99"
"263","closestDistanceToTumor","","0","closestDistanceToTumor","1","","1772","100"
"265","marginLocation","","0","marginLocation","2","","1768","101"
"266","Uninvolved Margin","","0","Uninvolved Margin","3","","1767","101"
"267","distanceKnown","","0","distanceKnown","1","","1643","102"
"268","lengthInCentimeters","","0","lengthInCentimeters","2","","1642","102"
"270","Uninvolved Margin","","0","Uninvolved Margin","2","","1786","103"
"272","numberOfPieces","","0","numberOfPieces","2","","1543","104"
"273","Lateral Margin","","0","Lateral Margin","4","","1793","105"
"274","Distance of Tumor","","0","Distance of Tumor","2","","1792","105"
"275","Deep Margin","","0","Deep Margin","3","","1791","105"
"276","Specimen Integrity","","0","Specimen Integrity","1","","1790","105"
"278","stalkLength(cm)","","0","stalkLength(cm)","2","","1646","106"
"279","closestDistanceToTumor","","0","closestDistanceToTumor","1","","1614","107"
"281","Uninvolved Margin","","0","Uninvolved Margin","2","","1650","108"
"283","Uninvolved Margin","","0","Uninvolved Margin","2","","1610","109"
"287","Polyp Configuration","","0","Polyp Configuration","3","","1636","110"
"289","Lateral or Mucosal Margin","","0","Lateral or Mucosal Margin","7","","1634","110"
"290","Deep Margin","","0","Deep Margin","6","","1633","110"
"291","closestDistanceToTumor","","0","closestDistanceToTumor","2","","1700","111"
"292","marginLocation","","0","marginLocation","1","","1699","111"
"294","Uninvolved Margin","","0","Uninvolved Margin","2","","1725","112"
"296","Uninvolved Margin","","0","Uninvolved Margin","2","","1729","113"
"298","Uninvolved Margin","","0","Uninvolved Margin","2","","1695","114"
"300","Uninvolved Margin","","0","Uninvolved Margin","2","","1733","115"
"301","specimenLength(cm)","","0","specimenLength(cm)","1","","1722","116"
"303","Proximal Margin","","0","Proximal Margin","6","","1720","116"
"304","Distal Margin","","0","Distal Margin","5","","1719","116"
"305","Mesentric Margin","","0","Mesentric Margin","4","","1718","116"
"306","Radial Margin","","0","Radial Margin","3","","1717","116"
"307","pathologicFinding","","0","","1","","1457","41"
"308","type","","0","","1","","1450","39"
"309","comment","","0","","5","","1444","42"
"310","specimenProcedure","","0","","1","","1446","42"
"311","site","","0","","1","","1512","55"
"312","side","","0","","1","","1515","54"
"313","metastasisStage","","0","","1","","1500","51"
"314","tissueSite","","0","","1","","1504","50"
"315","mattedNodes","","0","","6","","1491","49"
"316","lymphNodeStage","","0","","1","","1496","49"
"317","primaryTumorStage","","0","","1","","1507","52"
"318","perineuralInvasion","","0","","3","","1470","46"
"319","venousInvasion","","0","","2","","1471","46"
"320","lymphaticInvasion","","0","","1","","1472","46"
"321","gradingSystemName","","0","","1","","1483","48"
"322","tertiaryPatternScore","","0","","3","","1553","57"
"323","secondaryPatternScore","","0","","2","","1554","57"
"324","primaryPatternScore","","0","","1","","1555","57"
"325","seminalVesicleInvasion","","0","","3","","1549","58"
"326","periprostaticFatInvasion","","0","","2","","1548","58"
"327","marginStatus","","0","","1","","1619","71"
"328","status","","0","","1","","1439","68"
"329","marginLocation","","0","","1","","1565","70"
"330","otherOrgansResected","","0","","1","","1704","67"
"331","visceralPleuraInvasion","","0","","1","","1561","74"
"332","marginLocation","","0","","2","","1531","77"
"333","marginStatus","","0","","1","","1532","77"
"334","extensionOfTumor","","0","","1","","1526","75"
"335","arterialInvasion","","0","","3","","1522","78"
"336","marginStatus","","0","","1","","1569","83"
"337","location","","0","","1","","1573","82"
"338","extentOfTumor","","0","","1","","1576","81"
"339","adrenalGlandStage","","0","","3","","1801","84"
"340","focality","","0","","1","","1802","84"
"341","cannotBeDetermined","","0","","4","","1830","117"
"342","additionalDimensionTwo(cm)","","0","","3","","1831","117"
"343","additionalDimensionOne(cm)","","0","","2","","1832","117"
"344","greatestDimension(cm)","","0","","1","","1833","117"
"345","marginStatus","","0","","1","","1780","91"
"346","SpecimenSize","","0","","2","","1827","92"
"347","marginStatus","","0","","1","","1753","86"
"348","marginStatus","","0","","1","","1604","88"
"349","satelliteNoduleStatus","","0","","9","","1744","89"
"350","mitoticIndex","","0","","8","","1743","89"
"351","tumorRegression","","0","","7","","1742","89"
"352","tumorInfiltratingLymphocytes","","0","","6","","1741","89"
"353","ulceration","","0","","3","","1738","89"
"354","pigmentation","","0","","2","","1737","89"
"355","macroscopicTumor","","0","","1","","1736","89"
"356","marginStatus","","0","","1","","1672","96"
"357","extentOfInvolvement","","0","","1","","1662","94"
"358","mitoticCountScore","","0","","3","","1712","93"
"359","nuclearPleomorphismScore","","0","","2","","1713","93"
"360","tubuleFormationScore","","0","","1","","1714","93"
"361","value","","0","","1","","1764","97"
"362","SizeOfSpecimen","","0","","5","","1834","98"
"363","SizeOfInvasiveCarcinoma","","0","","4","","1835","98"
"364","lymphNodeSampling","","0","","1","","1761","98"
"365","PolypSize","","0","","5","","1840","99"
"366","intratumoralPeritumoralLymphocyticResponse","","0","","4","","1596","99"
"367","tumorBorderConfiguration","","0","","3","","1597","99"
"368","tumorConfiguration","","0","","1","","1599","99"
"369","marginStatus","","0","","1","","1769","101"
"370","marginStatus","","0","","1","","1787","103"
"371","type","","0","","1","","1544","104"
"372","marginStatus","","0","","1","","1651","108"
"373","marginStatus","","0","","1","","1611","109"
"374","configuration","","0","","1","","1647","106"
"375","DistanceOfInvasiveCarcinoma","","0","","5","","1843","110"
"376","DistanceOfAdenoma","","0","","4","","1844","110"
"377","typeOfPolypInWhichInvasiveCarcinomaArose","","0","","2","","1638","110"
"378","extentOfInvasion","","0","","1","","1639","110"
"379","marginStatus","","0","","1","","1726","112"
"380","marginStatus","","0","","1","","1730","113"
"381","marginStatus","","0","","1","","1696","114"
"382","marginStatus","","0","","1","","1734","115"
"383","intactnessOfMesorectum","","0","","2","","1721","116"
"384","adequacyOfSpecimen","","0","","3","","1581","45"
"385","biopsyOrAspirateSite","","0","","1","","1583","45"
"386","status","","0","","1","","1586","43"
"387","status","","0","","1","","1592","44"
"388","focalityOfInvolvedMargin","","0","","2","","1683","60"
"389","marginStatus","","0","","1","","1684","60"
"390","involvedMarginLocation","","0","","1","","1665","59"
"391","status","","0","","1","","1689","62"
"392","tissueSite","","0","","1","","1692","61"
